kind,ref_idx,depth,objectRad,dist,center_frame,snr,duration,RickerDetector@MeanSubtract|T1|peak,RickerDetector@MeanSubtract|T1|frame,RickerDetector@MeanSubtract|joint|peak,RickerDetector@MeanSubtract|joint|frame,RickerDetector@MedianDivide|T1|peak,RickerDetector@MedianDivide|T1|frame,RickerDetector@MedianDivide|joint|peak,RickerDetector@MedianDivide|joint|frame,RickerDetector@HighPass|T1|peak,RickerDetector@HighPass|T1|frame,RickerDetector@HighPass|joint|peak,RickerDetector@HighPass|joint|frame,RickerDetector@Bandpass|T1|peak,RickerDetector@Bandpass|T1|frame,RickerDetector@Bandpass|joint|peak,RickerDetector@Bandpass|joint|frame,RickerDetector@Whiten|T1|peak,RickerDetector@Whiten|T1|frame,RickerDetector@Whiten|joint|peak,RickerDetector@Whiten|joint|frame,BoxDetector@MeanSubtract|T1|peak,BoxDetector@MeanSubtract|T1|frame,BoxDetector@MeanSubtract|joint|peak,BoxDetector@MeanSubtract|joint|frame,BoxDetector@MedianDivide|T1|peak,BoxDetector@MedianDivide|T1|frame,BoxDetector@MedianDivide|joint|peak,BoxDetector@MedianDivide|joint|frame,BoxDetector@HighPass|T1|peak,BoxDetector@HighPass|T1|frame,BoxDetector@HighPass|joint|peak,BoxDetector@HighPass|joint|frame,BoxDetector@Bandpass|T1|peak,BoxDetector@Bandpass|T1|frame,BoxDetector@Bandpass|joint|peak,BoxDetector@Bandpass|joint|frame,BoxDetector@Whiten|T1|peak,BoxDetector@Whiten|T1|frame,BoxDetector@Whiten|joint|peak,BoxDetector@Whiten|joint|frame,MultiWidthRickerDetector@MeanSubtract|T1|peak,MultiWidthRickerDetector@MeanSubtract|T1|frame,MultiWidthRickerDetector@MeanSubtract|joint|peak,MultiWidthRickerDetector@MeanSubtract|joint|frame,MultiWidthRickerDetector@MedianDivide|T1|peak,MultiWidthRickerDetector@MedianDivide|T1|frame,MultiWidthRickerDetector@MedianDivide|joint|peak,MultiWidthRickerDetector@MedianDivide|joint|frame,MultiWidthRickerDetector@HighPass|T1|peak,MultiWidthRickerDetector@HighPass|T1|frame,MultiWidthRickerDetector@HighPass|joint|peak,MultiWidthRickerDetector@HighPass|joint|frame,MultiWidthRickerDetector@Bandpass|T1|peak,MultiWidthRickerDetector@Bandpass|T1|frame,MultiWidthRickerDetector@Bandpass|joint|peak,MultiWidthRickerDetector@Bandpass|joint|frame,MultiWidthRickerDetector@Whiten|T1|peak,MultiWidthRickerDetector@Whiten|T1|frame,MultiWidthRickerDetector@Whiten|joint|peak,MultiWidthRickerDetector@Whiten|joint|frame,FresnelMatchedFilterDetector@MeanSubtract|T1|peak,FresnelMatchedFilterDetector@MeanSubtract|T1|frame,FresnelMatchedFilterDetector@MeanSubtract|joint|peak,FresnelMatchedFilterDetector@MeanSubtract|joint|frame,FresnelMatchedFilterDetector@MedianDivide|T1|peak,FresnelMatchedFilterDetector@MedianDivide|T1|frame,FresnelMatchedFilterDetector@MedianDivide|joint|peak,FresnelMatchedFilterDetector@MedianDivide|joint|frame,FresnelMatchedFilterDetector@HighPass|T1|peak,FresnelMatchedFilterDetector@HighPass|T1|frame,FresnelMatchedFilterDetector@HighPass|joint|peak,FresnelMatchedFilterDetector@HighPass|joint|frame,FresnelMatchedFilterDetector@Bandpass|T1|peak,FresnelMatchedFilterDetector@Bandpass|T1|frame,FresnelMatchedFilterDetector@Bandpass|joint|peak,FresnelMatchedFilterDetector@Bandpass|joint|frame,FresnelMatchedFilterDetector@Whiten|T1|peak,FresnelMatchedFilterDetector@Whiten|T1|frame,FresnelMatchedFilterDetector@Whiten|joint|peak,FresnelMatchedFilterDetector@Whiten|joint|frame,NormalizedSNRDetector@MeanSubtract|T1|peak,NormalizedSNRDetector@MeanSubtract|T1|frame,NormalizedSNRDetector@MeanSubtract|joint|peak,NormalizedSNRDetector@MeanSubtract|joint|frame,NormalizedSNRDetector@MedianDivide|T1|peak,NormalizedSNRDetector@MedianDivide|T1|frame,NormalizedSNRDetector@MedianDivide|joint|peak,NormalizedSNRDetector@MedianDivide|joint|frame,NormalizedSNRDetector@HighPass|T1|peak,NormalizedSNRDetector@HighPass|T1|frame,NormalizedSNRDetector@HighPass|joint|peak,NormalizedSNRDetector@HighPass|joint|frame,NormalizedSNRDetector@Bandpass|T1|peak,NormalizedSNRDetector@Bandpass|T1|frame,NormalizedSNRDetector@Bandpass|joint|peak,NormalizedSNRDetector@Bandpass|joint|frame,NormalizedSNRDetector@Whiten|T1|peak,NormalizedSNRDetector@Whiten|T1|frame,NormalizedSNRDetector@Whiten|joint|peak,NormalizedSNRDetector@Whiten|joint|frame
inject,1274,0.01607029523688308,1836.141467022196,41.304305049114774,977,4.167080522303726,32.0,4.480517438635055,2072,4.480517438635055,2072,4.425955134993491,2072,4.425955134993491,2072,4.540673561504399,2072,4.540673561504399,2072,4.25133574611515,2072,4.25133574611515,2072,0.43612177454671053,2024,0.43612177454671053,2024,4.624139083098509,2073,4.624139083098509,2073,4.789957966733128,671,4.789957966733128,671,4.201750151776022,2073,4.201750151776022,2073,3.9103204825828164,2073,3.9103204825828164,2073,0.4285849323732523,2067,0.4285849323732523,2067,4.7950570159323735,2187,4.7950570159323735,2187,4.64225328638657,2187,4.64225328638657,2187,4.946979710279061,2188,4.946979710279061,2188,4.4630457561339085,2072,4.4630457561339085,2072,0.4563792897152603,942,0.4563792897152603,942,4.880601748226534,944,4.880601748226534,944,5.356247207377958,944,5.356247207377958,944,4.437911253149733,2073,4.437911253149733,2073,4.466478124755691,2073,4.466478124755691,2073,0.4713859558747501,933,0.4713859558747501,933,3.299848268774275,1798,3.299848268774275,1798,3.437374814330024,958,3.437374814330024,958,3.4640906577886463,1943,3.4640906577886463,1943,3.5600130118166886,1943,3.5600130118166886,1943,0.41442979973972605,342,0.41442979973972605,342
inject,423,0.5778241634417511,1634.0236507547647,34.2551135423366,529,3.3104544167100167,33.0,3.9708357648671853,662,3.9708357648671853,662,4.060565928580052,1583,4.060565928580052,1583,4.599023895427837,1583,4.599023895427837,1583,4.223935951186972,1583,4.223935951186972,1583,0.3920972561566867,1534,0.3920972561566867,1534,4.198683431943569,1203,4.198683431943569,1203,4.255999386515116,1203,4.255999386515116,1203,3.914887387886278,1584,3.914887387886278,1584,3.77141408941751,1584,3.77141408941751,1584,0.4336351734562495,1197,0.4336351734562495,1197,4.6119047941540465,2201,4.6119047941540465,2201,4.747131874679847,2201,4.747131874679847,2201,4.599023895427837,1583,4.599023895427837,1583,4.873675699402189,786,4.873675699402189,786,0.43505264579155706,770,0.43505264579155706,770,6.1714614812587385,145,6.1714614812587385,145,6.3018438945106885,145,6.3018438945106885,145,4.07031586697518,947,4.07031586697518,947,4.385301175475945,787,4.385301175475945,787,0.5335661411600109,117,0.5335661411600109,117,3.541508219222667,53,3.541508219222667,53,3.671007737012805,53,3.671007737012805,53,3.4216820348408548,741,3.4216820348408548,741,3.071208038880592,53,3.071208038880592,53,0.46837208869061564,53,0.46837208869061564,53
inject,548,0.23599856244567585,1828.519287468865,40.67950790151781,555,5.915833454986941,32.0,4.083237429262893,1429,4.083237429262893,1429,4.222796508255752,2219,4.222796508255752,2219,4.4702619648896,2219,4.4702619648896,2219,4.034125638820053,1429,4.034125638820053,1429,0.37801349707275117,1382,0.37801349707275117,1382,4.321317762871703,1152,4.321317762871703,1152,4.332033085043825,1152,4.332033085043825,1152,4.063009152983809,1977,4.063009152983809,1977,4.018634920587743,1977,4.018634920587743,1977,0.41502760269906036,1971,0.41502760269906036,1971,4.384116632940703,1971,4.384116632940703,1971,4.581508584351617,1971,4.581508584351617,1971,4.821592987630677,2218,4.821592987630677,2218,4.571887860462487,1976,4.571887860462487,1976,0.4078685243198421,1354,0.4078685243198421,1354,4.797364160783025,1150,4.797364160783025,1150,4.834273526598387,1990,4.834273526598387,1990,4.356196163972968,1990,4.356196163972968,1990,4.537566296390311,1977,4.537566296390311,1977,0.48971557673155286,1118,0.48971557673155286,1118,3.0126884537006315,1975,3.0126884537006315,1975,3.0179025357734437,1975,3.0179025357734437,1975,3.0399248268522645,1975,3.0399248268522645,1975,3.3338967510491146,1975,3.3338967510491146,1975,0.43874777772817813,751,0.43874777772817813,751
background,969,,,,-1,5.372259601235786,,3.7731948219398634,1246,3.7731948219398634,1246,3.7036020438922055,1675,3.7036020438922055,1675,4.469150720303303,1247,4.469150720303303,1247,4.583296143692928,1246,4.583296143692928,1246,0.3638035084719585,1199,0.3638035084719585,1199,3.7714063099157347,614,3.7714063099157347,614,3.6881051783001793,614,3.6881051783001793,614,3.5458854997562392,1247,3.5458854997562392,1247,4.13374141224502,195,4.13374141224502,195,0.35034801166358565,2135,0.35034801166358565,2135,4.546803919334593,1119,4.546803919334593,1119,4.668257910428168,702,4.668257910428168,702,4.6389231727401326,193,4.6389231727401326,193,5.378933063825022,193,5.378933063825022,193,0.4472651606038257,1385,0.4472651606038257,1385,4.520862510859708,1236,4.520862510859708,1236,4.397454112633011,1889,4.397454112633011,1889,4.304067407641189,1236,4.304067407641189,1236,4.3811519355347155,703,4.3811519355347155,703,0.45724131286050423,2352,0.45724131286050423,2352,3.297228172457011,968,3.297228172457011,968,3.305971685164013,968,3.305971685164013,968,3.476211061083004,1247,3.476211061083004,1247,3.0905573805782582,347,3.0905573805782582,347,0.41434412465146603,2330,0.41434412465146603,2330
background,1250,,,,-1,1.8877378883722835,,3.8358968429067684,1440,3.8358968429067684,1440,3.6812225314413625,734,3.6812225314413625,734,3.8414595268840674,1440,3.8414595268840674,1440,4.018325389886179,2376,4.018325389886179,2376,0.40515191326045275,1392,0.40515191326045275,1392,3.420971805850557,781,3.420971805850557,781,3.5904510915620036,663,3.5904510915620036,663,3.43392635242412,1441,3.43392635242412,1441,3.8273310226600312,2376,3.8273310226600312,2376,0.3930328397767707,696,0.3930328397767707,696,5.018871739840186,787,5.018871739840186,787,4.871175782949678,787,4.871175782949678,787,4.353495238566188,732,4.353495238566188,732,4.905489100411027,732,4.905489100411027,732,0.5096487093776897,691,0.5096487093776897,691,4.830227639254637,786,4.830227639254637,786,5.258883431612587,688,5.258883431612587,688,4.338447224509144,688,4.338447224509144,688,4.915236800511256,1748,4.915236800511256,1748,0.49100124093138336,656,0.49100124093138336,656,2.7530032788091763,8,2.7530032788091763,8,2.8661030747980365,8,2.8661030747980365,8,2.716020921134763,8,2.716020921134763,8,3.2231845311881786,842,3.2231845311881786,842,0.3603113831336674,469,0.3603113831336674,469
background,600,,,,-1,4.693514517043228,,4.009003782305265,298,4.009003782305265,298,4.093731805629061,298,4.093731805629061,298,4.085958278678238,298,4.085958278678238,298,4.040989950565797,298,4.040989950565797,298,0.4156488569150751,250,0.4156488569150751,250,5.09744875700686,299,5.09744875700686,299,5.368111004723914,299,5.368111004723914,299,4.970440595585367,299,4.970440595585367,299,4.913569238746819,299,4.913569238746819,299,0.5369719300893513,293,0.5369719300893513,293,4.757037263785449,298,4.757037263785449,298,4.894442568609324,298,4.894442568609324,298,4.775370895891016,298,4.775370895891016,298,5.299183978047602,298,5.299183978047602,298,0.49677409513903065,266,0.49677409513903065,266,5.330672890721898,2116,5.330672890721898,2116,5.286454656491411,2116,5.286454656491411,2116,4.841190768367918,299,4.841190768367918,299,5.087731974749528,299,5.087731974749528,299,0.5408300738235684,406,0.5408300738235684,406,3.3446054495405892,1973,3.3446054495405892,1973,3.4955538563944613,714,3.4955538563944613,714,3.5383322542471514,1373,3.5383322542471514,1373,3.58984622558452,1373,3.58984622558452,1373,0.40551133364964165,1973,0.40551133364964165,1973
background,492,,,,-1,6.975197734311909,,4.147369701810129,1788,4.147369701810129,1788,4.102226024222225,1788,4.102226024222225,1788,4.462820353383862,1788,4.462820353383862,1788,4.4412164952790425,1788,4.4412164952790425,1788,0.4330912844858994,1740,0.4330912844858994,1740,4.024128537471378,2277,4.024128537471378,2277,3.9732345043701947,2277,3.9732345043701947,2277,3.870158848695366,2277,3.870158848695366,2277,3.8035188042566284,1163,3.8035188042566284,1163,0.41101751034463624,2271,0.41101751034463624,2271,4.319601242105535,1163,4.319601242105535,1163,4.208755465009033,898,4.208755465009033,898,4.724000655575978,898,4.724000655575978,898,4.948479482718754,1163,4.948479482718754,1163,0.48138970650976787,1562,0.48138970650976787,1562,4.084282924253687,1788,4.084282924253687,1788,4.6525846822747505,11,4.6525846822747505,11,4.129065396771806,1163,4.129065396771806,1163,4.549631352638577,1340,4.549631352638577,1340,0.4502645571832128,1308,0.4502645571832128,1308,3.6393355776611234,251,3.6393355776611234,251,3.7408578327981585,251,3.7408578327981585,251,3.7463467537076,927,3.7463467537076,927,3.2663417667745738,2134,3.2663417667745738,2134,0.536500188542016,251,0.536500188542016,251
background,831,,,,-1,7.014206546286719,,3.5107857149887463,520,3.5107857149887463,520,3.6220497367228996,520,3.6220497367228996,520,3.832007283702759,520,3.832007283702759,520,3.6920122486058937,520,3.6920122486058937,520,0.37411493775567406,634,0.37411493775567406,634,4.001551385799128,2321,4.001551385799128,2321,4.447858474104014,680,4.447858474104014,680,3.4354535512853146,680,3.4354535512853146,680,3.7611973741182108,793,3.7611973741182108,793,0.4457582311312132,2315,0.4457582311312132,2315,4.505811278910954,1058,4.505811278910954,1058,4.73612375935511,1058,4.73612375935511,1058,4.6830369577191995,1058,4.6830369577191995,1058,5.406308777746481,1058,5.406308777746481,1058,0.48893209783608804,291,0.48893209783608804,291,4.888483350215887,1913,4.888483350215887,1913,5.063803869183419,1913,5.063803869183419,1913,4.624710251850661,393,4.624710251850661,393,5.349344594705613,393,5.349344594705613,393,0.4830325874986654,2388,0.4830325874986654,2388,3.4489381068032845,1449,3.4489381068032845,1449,3.515276647300287,679,3.515276647300287,679,3.661418707322979,1933,3.661418707322979,1933,3.569354389884277,1058,3.569354389884277,1058,0.5224165389678023,420,0.5224165389678023,420
background,207,,,,-1,1.792526654809139,,4.159588148948922,1535,4.159588148948922,1535,4.4597938903045815,775,4.4597938903045815,775,4.003637445810743,433,4.003637445810743,433,4.195493208287809,2378,4.195493208287809,2378,0.3790614311918012,1060,0.3790614311918012,1060,4.031049246882368,1534,4.031049246882368,1534,5.224383912223674,776,5.224383912223674,776,3.57862548977645,1534,3.57862548977645,1534,4.1411269256300685,776,4.1411269256300685,776,0.44387610191487054,770,0.44387610191487054,770,4.86182379175949,1533,4.86182379175949,1533,5.678735258139124,652,5.678735258139124,652,4.269740768328522,1533,4.269740768328522,1533,4.676113106166079,775,4.676113106166079,775,0.47548053060517276,926,0.47548053060517276,926,5.141142639854127,556,5.141142639854127,556,6.269853524816262,556,6.269853524816262,556,4.01248943042468,1314,4.01248943042468,1314,4.761329035848153,4,4.761329035848153,4,0.5252045140607255,2084,0.5252045140607255,2084,3.3251647334411696,932,3.3251647334411696,932,3.5819452990301395,724,3.5819452990301395,724,3.321144487902612,430,3.321144487902612,430,3.1637826977545687,651,3.1637826977545687,651,0.4380639290442834,932,0.4380639290442834,932
background,124,,,,-1,1.3237678383722973,,3.6177906612129576,367,3.6177906612129576,367,3.6435268195539865,367,3.6435268195539865,367,3.7035020530743274,367,3.7035020530743274,367,3.699391957078881,2059,3.699391957078881,2059,0.38498670199593277,319,0.38498670199593277,319,4.384376314116123,1271,4.384376314116123,1271,4.055579400056844,1271,4.055579400056844,1271,3.231644324225486,1271,3.231644324225486,1271,3.413502613987415,1191,3.413502613987415,1191,0.4487904355646676,1265,0.4487904355646676,1265,4.2492805408467,1191,4.2492805408467,1191,5.207527318351812,742,5.207527318351812,742,4.313318773486128,1191,4.313318773486128,1191,5.2121639803957445,1191,5.2121639803957445,1191,0.5157827958806391,1167,0.5157827958806391,1167,4.625293204838339,1270,4.625293204838339,1270,5.798783382858568,857,5.798783382858568,857,4.232234314797285,857,4.232234314797285,857,4.976432903489831,857,4.976432903489831,857,0.5188535705259368,1159,0.5188535705259368,1159,3.4163748384131862,1268,3.4163748384131862,1268,3.7539023552377033,675,3.7539023552377033,675,2.9148186656385806,1268,2.9148186656385806,1268,3.2740312018442657,1768,3.2740312018442657,1768,0.4544934324862536,2039,0.4544934324862536,2039
background,385,,,,-1,5.08897817330798,,7.203974364930084,111,7.203974364930084,111,7.414432270662144,111,7.414432270662144,111,7.285591654878687,111,7.285591654878687,111,6.353483430240064,111,6.353483430240064,111,0.6647635776763597,63,0.6647635776763597,63,7.822884800577368,111,7.822884800577368,111,8.228406699655029,111,8.228406699655029,111,6.200830148794488,111,6.200830148794488,111,5.001830680473719,111,5.001830680473719,111,0.6432653277695441,105,0.6432653277695441,105,7.87735701194004,110,7.87735701194004,110,8.113144618076145,110,8.113144618076145,110,7.475782525132802,111,7.475782525132802,111,6.353483430240064,111,6.353483430240064,111,0.7159244717824081,46,0.7159244717824081,46,8.744663016055059,111,8.744663016055059,111,9.261878469338987,111,9.261878469338987,111,6.479054379860701,111,6.479054379860701,111,5.184172691242781,111,5.184172691242781,111,0.7490794441675604,79,0.7490794441675604,79,4.289824414283326,108,4.289824414283326,108,4.477506015364719,108,4.477506015364719,108,3.647807632168579,108,3.647807632168579,108,3.5794300887962938,1506,3.5794300887962938,1506,0.39119609902677777,1599,0.39119609902677777,1599
background,289,,,,-1,6.459382890315934,,4.341509613363928,2015,4.341509613363928,2015,4.399798839188679,2015,4.399798839188679,2015,4.861096228675384,2015,4.861096228675384,2015,4.6458075879921,350,4.6458075879921,350,0.47626723017225714,302,0.47626723017225714,302,4.585544138689393,1617,4.585544138689393,1617,4.400761542066086,2015,4.400761542066086,2015,4.0269972888554175,2015,4.0269972888554175,2015,3.8492968454395644,352,3.8492968454395644,352,0.4718592768647506,346,0.4718592768647506,346,5.027219422215146,1893,5.027219422215146,1893,4.990798676161197,1893,4.990798676161197,1893,4.968339366757575,2015,4.968339366757575,2015,5.186560011155993,350,5.186560011155993,350,0.5220230729815561,318,0.5220230729815561,318,4.832800144742064,2226,4.832800144742064,2226,5.129311560703275,2124,5.129311560703275,2124,3.987250818768804,951,3.987250818768804,951,4.487518008294634,951,4.487518008294634,951,0.5009639400789323,919,0.5009639400789323,919,2.97630439279521,750,2.97630439279521,750,2.95183395769792,750,2.95183395769792,750,3.026226959598084,750,3.026226959598084,750,3.201940930696976,2395,3.201940930696976,2395,0.48665030415139676,750,0.48665030415139676,750
background,755,,,,-1,6.102369950747413,,5.148152525203155,313,5.148152525203155,313,5.232810235532747,313,5.232810235532747,313,5.660463100538767,313,5.660463100538767,313,5.507259329212602,313,5.507259329212602,313,0.5192755100702969,265,0.5192755100702969,265,4.720276003383787,53,4.720276003383787,53,5.147706669670304,53,5.147706669670304,53,4.136523798694345,312,4.136523798694345,312,4.019188182352807,312,4.019188182352807,312,0.41406982379891877,47,0.41406982379891877,47,6.051753957738848,58,6.051753957738848,58,6.525099942196282,58,6.525099942196282,58,5.660463100538767,313,5.660463100538767,313,5.63830424521414,313,5.63830424521414,313,0.5552553281273389,2361,0.5552553281273389,2361,6.724921061598644,60,6.724921061598644,60,7.384830842882559,60,7.384830842882559,60,4.4210847590818165,313,4.4210847590818165,313,4.65039235789268,1764,4.65039235789268,1764,0.5319156281676214,24,0.5319156281676214,24,3.0297083727442815,1556,3.0297083727442815,1556,3.312361209826201,679,3.312361209826201,679,2.9534812143735354,1556,2.9534812143735354,1556,3.2185299004516716,460,3.2185299004516716,460,0.4219676510415697,336,0.4219676510415697,336
background,857,,,,-1,2.5407028959348996,,4.334406955180675,1957,4.334406955180675,1957,4.767973844394141,2036,4.767973844394141,2036,5.093762353237508,1958,5.093762353237508,1958,4.979795621591967,2036,4.979795621591967,2036,0.45982847204533167,1987,0.45982847204533167,1987,3.790372275181802,2098,3.790372275181802,2098,3.7803911441353906,693,3.7803911441353906,693,3.903952844192918,2036,3.903952844192918,2036,4.353590193379475,2036,4.353590193379475,2036,0.3998551103345131,606,0.3998551103345131,606,4.543348943310011,1958,4.543348943310011,1958,4.9016624392976915,2035,4.9016624392976915,2035,5.399638217179064,1958,5.399638217179064,1958,5.172545360241363,1896,5.172545360241363,1896,0.45982847204533167,1987,0.45982847204533167,1987,4.909024804040935,2086,4.909024804040935,2086,4.985733223961077,704,4.985733223961077,704,3.9717792592171577,2036,3.9717792592171577,2036,4.388073571764504,2036,4.388073571764504,2036,0.5002434227660766,85,0.5002434227660766,85,2.695459484584451,717,2.695459484584451,717,3.1018601491768254,695,3.1018601491768254,695,3.132229387811833,2179,3.132229387811833,2179,3.1852797567429145,2179,3.1852797567429145,2179,0.38158274086191896,191,0.38158274086191896,191
background,140,,,,-1,5.623739707726294,,4.351533759355982,174,4.351533759355982,174,4.047275486748934,174,4.047275486748934,174,5.053623276643528,174,5.053623276643528,174,4.555498570337016,1023,4.555498570337016,1023,0.3811632471932578,975,0.3811632471932578,975,4.194434085734266,1911,4.194434085734266,1911,3.8584306958395445,1911,3.8584306958395445,1911,4.038721963688429,1024,4.038721963688429,1024,5.014583161963943,1024,5.014583161963943,1024,0.39736451477302037,1018,0.39736451477302037,1018,6.213927665580173,1907,6.213927665580173,1907,5.713205842870569,1907,5.713205842870569,1907,5.756952343916494,173,5.756952343916494,173,6.502211571459508,1024,6.502211571459508,1024,0.5727572083710122,1000,0.5727572083710122,1000,5.578932342331876,1906,5.578932342331876,1906,5.12209642043236,1906,5.12209642043236,1906,4.481531189358428,1024,4.481531189358428,1024,5.383930026589585,1024,5.383930026589585,1024,0.4968053559481613,2233,0.4968053559481613,2233,3.4936210816710487,269,3.4936210816710487,269,3.3682241413248697,686,3.3682241413248697,686,3.433804691801169,1722,3.433804691801169,1722,3.769724129850681,1025,3.769724129850681,1025,0.49465108170517863,269,0.49465108170517863,269
background,157,,,,-1,4.800986943790472,,4.4395794559744015,813,4.4395794559744015,813,4.624016080908463,813,4.624016080908463,813,4.355367727209772,813,4.355367727209772,813,4.257479788395359,812,4.257479788395359,812,0.4427123096450569,764,0.4427123096450569,764,4.6856689669645455,811,4.6856689669645455,811,5.15867974224072,811,5.15867974224072,811,4.046412450854326,811,4.046412450854326,811,4.449321834941724,635,4.449321834941724,635,0.4508669949418312,805,0.4508669949418312,805,4.672409876697127,812,4.672409876697127,812,4.882391036486038,635,4.882391036486038,635,4.637988608889166,635,4.637988608889166,635,5.332621090060272,635,5.332621090060272,635,0.5133300744617204,28,0.5133300744617204,28,4.94218724965972,811,4.94218724965972,811,5.422872909577249,814,5.422872909577249,814,4.444022787829137,811,4.444022787829137,811,4.82745189725812,44,4.82745189725812,44,0.515184785257774,12,0.515184785257774,12,3.4885469917169454,92,3.4885469917169454,92,3.616343026447983,92,3.616343026447983,92,3.5858586134607306,195,3.5858586134607306,195,3.175231373110935,1501,3.175231373110935,1501,0.4698312972273365,195,0.4698312972273365,195
background,787,,,,-1,7.496849945493354,,4.163836471822439,1327,4.163836471822439,1327,4.042575648503038,1327,4.042575648503038,1327,4.067745818907143,996,4.067745818907143,996,4.172267297891914,996,4.172267297891914,996,0.3846164505906203,948,0.3846164505906203,948,4.914572116754205,1327,4.914572116754205,1327,5.156204165286956,1327,5.156204165286956,1327,4.467889458264319,1327,4.467889458264319,1327,4.476170985242748,996,4.476170985242748,996,0.4884801257767195,1321,0.4884801257767195,1321,5.5841416246179225,996,5.5841416246179225,996,5.84111866229271,996,5.84111866229271,996,5.7985624713955675,996,5.7985624713955675,996,6.384988419894079,996,6.384988419894079,996,0.5929237721225545,964,0.5929237721225545,964,4.981793241747346,1326,4.981793241747346,1326,5.071205808858767,1326,5.071205808858767,1326,4.741262074023086,1326,4.741262074023086,1326,4.950333065699944,583,4.950333065699944,583,0.573651010013724,1294,0.573651010013724,1294,3.4789578850372243,2021,3.4789578850372243,2021,3.7582091235318913,942,3.7582091235318913,942,3.7404648967747587,1387,3.7404648967747587,1387,3.789143554705069,1328,3.789143554705069,1328,0.5452550138244459,2339,0.5452550138244459,2339
background,497,,,,-1,7.831740970652901,,4.220031660670589,747,4.220031660670589,747,4.281858097073913,747,4.281858097073913,747,4.881604011261669,747,4.881604011261669,747,4.286383912440989,746,4.286383912440989,746,0.3914354177853382,698,0.3914354177853382,698,3.680479003010208,1677,3.680479003010208,1677,3.5649027113773313,119,3.5649027113773313,119,3.4944318300533648,747,3.4944318300533648,747,3.983214523910563,1081,3.983214523910563,1081,0.4381601496860561,1671,0.4381601496860561,1671,4.6758531426896575,748,4.6758531426896575,748,4.759723290314504,748,4.759723290314504,748,5.27329483820836,747,5.27329483820836,747,4.875908839099086,320,4.875908839099086,320,0.542094523446466,1364,0.542094523446466,1364,4.246713188443158,346,4.246713188443158,346,4.4660144188350595,2007,4.4660144188350595,2007,4.230327199167747,663,4.230327199167747,663,4.658052290902662,1373,4.658052290902662,1373,0.4772326790362952,1341,0.4772326790362952,1341,3.8069486258636465,1375,3.8069486258636465,1375,3.6970545362181944,1375,3.6970545362181944,1375,3.79608668155393,1372,3.79608668155393,1372,3.735472630372803,1372,3.735472630372803,1372,0.5201621467276021,1375,0.5201621467276021,1375
background,984,,,,-1,1.7388066426655429,,3.708327671198457,1869,3.708327671198457,1869,3.532491980991973,213,3.532491980991973,213,4.148212404252552,1749,4.148212404252552,1749,3.963093442954475,1869,3.963093442954475,1869,0.4053630292099676,1821,0.4053630292099676,1821,3.7916162860170344,115,3.7916162860170344,115,3.9982640837135914,115,3.9982640837135914,115,3.1778942405224537,1751,3.1778942405224537,1751,3.5203302642243615,1133,3.5203302642243615,1133,0.376197158622787,109,0.376197158622787,109,3.8216393460886158,1869,3.8216393460886158,1869,3.676731016725072,723,3.676731016725072,723,4.2798776747081195,1749,4.2798776747081195,1749,4.3473473852066356,1515,4.3473473852066356,1515,0.43582502442116855,2084,0.43582502442116855,2084,4.474125444436468,388,4.474125444436468,388,4.590429220406554,388,4.590429220406554,388,4.0825322811741795,1516,4.0825322811741795,1516,4.566491680745948,1516,4.566491680745948,1516,0.5052100775577082,356,0.5052100775577082,356,3.3911061392980355,1749,3.3911061392980355,1749,3.8670749972168816,914,3.8670749972168816,914,3.420514751686704,1749,3.420514751686704,1749,3.2200301067591472,1749,3.2200301067591472,1749,0.39452187457172855,914,0.39452187457172855,914
background,1063,,,,-1,6.620306005155053,,4.299561655261316,835,4.299561655261316,835,4.290829119127527,835,4.290829119127527,835,4.646858671438638,1412,4.646858671438638,1412,4.788034017204915,1412,4.788034017204915,1412,0.3848265720617915,787,0.3848265720617915,787,3.908354509569493,834,3.908354509569493,834,4.097427231887999,834,4.097427231887999,834,3.940330082819307,397,3.940330082819307,397,4.1545381926333675,333,4.1545381926333675,333,0.45948804755188305,751,0.45948804755188305,751,5.035490169691885,97,5.035490169691885,97,5.1688374221832545,97,5.1688374221832545,97,4.848584169263279,1412,4.848584169263279,1412,5.177392427076761,1412,5.177392427076761,1412,0.4440319324914756,1149,0.4440319324914756,1149,4.846759970211913,96,4.846759970211913,96,5.257373954866376,96,5.257373954866376,96,4.521665679170742,1826,4.521665679170742,1826,5.125272137042419,756,5.125272137042419,756,0.5782029997679752,724,0.5782029997679752,724,3.230825711017628,91,3.230825711017628,91,3.361122110353344,91,3.361122110353344,91,3.200378509715291,1597,3.200378509715291,1597,3.431011722591507,1411,3.431011722591507,1411,0.4792016678002788,1359,0.4792016678002788,1359
