kind,ref_idx,depth,objectRad,dist,center_frame,RickerDetector|Green|peak,RickerDetector|Green|frame,RickerDetector|joint|peak,RickerDetector|joint|frame,BoxDetector|Green|peak,BoxDetector|Green|frame,BoxDetector|joint|peak,BoxDetector|joint|frame,MultiWidthRickerDetector|Green|peak,MultiWidthRickerDetector|Green|frame,MultiWidthRickerDetector|joint|peak,MultiWidthRickerDetector|joint|frame,FresnelMatchedFilterDetector|Green|peak,FresnelMatchedFilterDetector|Green|frame,FresnelMatchedFilterDetector|joint|peak,FresnelMatchedFilterDetector|joint|frame,NormalizedSNRDetector|Green|peak,NormalizedSNRDetector|Green|frame,NormalizedSNRDetector|joint|peak,NormalizedSNRDetector|joint|frame
inject,376,0.11359250872720772,551.0992915347076,35.4880512937756,1389,3.2275829841255783,2075,3.2275829841255783,2075,3.589119864938233,2074,3.589119864938233,2074,3.83463654365494,2314,3.83463654365494,2314,4.507913069119374,1850,4.507913069119374,1850,7.5701573273020415,2074,7.5701573273020415,2074
inject,179,0.0042169242992154965,1701.895143797745,36.81448541309685,897,3.9138226187575342,1882,3.9138226187575342,1882,3.895665111634853,1883,3.895665111634853,1883,4.196433279253764,289,4.196433279253764,289,4.340396257068035,1883,4.340396257068035,1883,1.3062699552180344,265,1.3062699552180344,265
inject,530,0.7727677126141247,1605.3259633588905,30.263969647159573,792,3.7640491692990414,149,3.7640491692990414,149,3.515337242509373,1221,3.515337242509373,1221,3.938049120675878,149,3.938049120675878,149,5.511404783998375,139,5.511404783998375,139,14.005135675469214,541,14.005135675469214,541
inject,563,0.5239836174758494,1121.9934200413875,31.605667800671082,862,3.3258494182769063,905,3.3258494182769063,905,3.8688636504562064,520,3.8688636504562064,520,3.794657018577629,1241,3.794657018577629,1241,4.611226544684014,2344,4.611226544684014,2344,1.2702510517198073,314,1.2702510517198073,314
inject,470,0.4728812754177013,714.6474866124393,30.918805666372197,1771,3.323023036747886,1753,3.323023036747886,1753,3.090032363308063,1753,3.090032363308063,1753,4.0025858749763294,2237,4.0025858749763294,2237,4.5219139014211995,2237,4.5219139014211995,2237,1.5207517248295688,974,1.5207517248295688,974
inject,161,0.2944297231504267,975.2107956220726,42.982126141076066,1827,4.338078151281238,1790,4.338078151281238,1790,5.131937221867307,1790,5.131937221867307,1790,4.84604870831202,1790,4.84604870831202,1790,6.654707948128251,1790,6.654707948128251,1790,1.2177754310837776,2359,1.2177754310837776,2359
inject,32,0.16719580240624743,1140.7862795942,35.36622209358898,575,2.9111978242846885,907,2.9111978242846885,907,3.651339642061183,2306,3.651339642061183,2306,3.4402469160022027,450,3.4402469160022027,450,4.097959798444672,921,4.097959798444672,921,32.23911460866854,2141,32.23911460866854,2141
inject,902,0.20517077667983852,1583.3305752204913,40.33409686929261,985,3.1010050979301074,869,3.1010050979301074,869,3.3915626221307007,409,3.3915626221307007,409,3.342928284468132,1074,3.342928284468132,1074,4.178818726820639,881,4.178818726820639,881,1.0682902533281795,406,1.0682902533281795,406
inject,713,0.20318756373786362,1690.4868550520332,35.182837283416106,476,2.850227433111687,634,2.850227433111687,634,3.2765425393402063,1215,3.2765425393402063,1215,3.795168782317264,634,3.795168782317264,634,3.9971113071616684,652,3.9971113071616684,652,0.6286745805164168,814,0.6286745805164168,814
inject,1227,0.010901596536297298,322.70341267862966,39.0557620478013,1971,2.633815165504237,1530,2.633815165504237,1530,3.3164261452866235,692,3.3164261452866235,692,3.8277254645594976,1742,3.8277254645594976,1742,4.434182309761371,1944,4.434182309761371,1944,0.9132474317864777,1417,0.9132474317864777,1417
inject,731,0.020052129144551678,526.5442956271437,42.49141552724093,314,3.619637973927874,554,3.619637973927874,554,3.9066784072790983,1187,3.9066784072790983,1187,4.170326252237293,763,4.170326252237293,763,4.371550398745463,274,4.371550398745463,274,1.2997833962226861,217,1.2997833962226861,217
inject,883,0.16999518667000046,1216.7135313011497,30.148010395612733,1378,3.271409131321378,1728,3.271409131321378,1728,3.0621408700441246,1729,3.0621408700441246,1729,3.9404129030899853,1331,3.9404129030899853,1331,3.884461943796498,2247,3.884461943796498,2247,1.778432152809079,576,1.778432152809079,576
inject,1172,0.49295380578001313,928.9366581899749,39.08786932428732,1288,4.404873382006508,1270,4.404873382006508,1270,4.901344924936715,1271,4.901344924936715,1271,5.228917826813422,1270,5.228917826813422,1270,6.550107456781211,1270,6.550107456781211,1270,1.2639225086067636,1270,1.2639225086067636,1270
inject,376,0.14234568457603514,439.7640707638029,39.54566813167413,1408,3.2211240602328775,2075,3.2211240602328775,2075,3.584641697630205,2074,3.584641697630205,2074,3.83459540494356,2314,3.83459540494356,2314,4.508718168991086,1850,4.508718168991086,1850,7.5727335252079255,2074,7.5727335252079255,2074
inject,100,0.013613693475495459,1495.0314649178035,33.100834919377,1970,2.940399776801426,1773,2.940399776801426,1773,3.2653536891794954,2078,3.2653536891794954,2078,4.262947867943443,2076,4.262947867943443,2076,4.263601471788354,2076,4.263601471788354,2076,0.933508824626876,2076,0.933508824626876,2076
inject,150,0.13902370165807476,1642.604855745941,43.813840111961234,1109,4.195849610362376,974,4.195849610362376,974,4.0811375921650965,972,4.0811375921650965,972,4.502385557192174,974,4.502385557192174,974,5.2744004426857805,976,5.2744004426857805,976,0.8616821646850473,973,0.8616821646850473,973
inject,323,0.06260945180021327,560.6776159565368,33.90292464934018,1983,2.6961365972767686,924,2.6961365972767686,924,3.266767916689297,971,3.266767916689297,971,4.641347432966629,1477,4.641347432966629,1477,4.308760068856497,1477,4.308760068856497,1477,0.7696069710228155,1117,0.7696069710228155,1117
inject,1154,0.06886625614218256,927.3564632216151,42.7086978654138,760,3.1175264797427165,849,3.1175264797427165,849,3.4931320011290823,2339,3.4931320011290823,2339,3.835948599074846,847,3.835948599074846,847,4.601256293256892,866,4.601256293256892,866,6.767564146480425,679,6.767564146480425,679
inject,1158,0.5156933317374335,1890.793338288192,30.923978173460892,1420,3.750736111664586,1139,3.750736111664586,1139,3.605780988133269,1029,3.605780988133269,1029,4.310366326534874,589,4.310366326534874,589,4.246881136917176,1924,4.246881136917176,1924,2.2359851309807404,1031,2.2359851309807404,1031
inject,140,0.15046874291204915,718.6240546648951,42.89841856904167,1803,4.249889187134614,1297,4.249889187134614,1297,4.1567306574384855,969,4.1567306574384855,969,4.516042193300328,1297,4.516042193300328,1297,6.4047744526805435,1295,6.4047744526805435,1295,1.7275113080670232,970,1.7275113080670232,970
inject,629,0.2139570152251522,936.0157094943023,40.429003725608816,833,4.530795373989642,2188,4.530795373989642,2188,4.422400410066543,2188,4.422400410066543,2188,4.988458676741902,2188,4.988458676741902,2188,5.390663717800239,2189,5.390663717800239,2189,1.5842879751789534,2014,1.5842879751789534,2014
inject,861,0.27055485294695825,799.015329667188,30.84524158590666,1742,2.9541243695631345,2116,2.9541243695631345,2116,3.123970445805962,2117,3.123970445805962,2117,3.5887564733141364,1688,3.5887564733141364,1688,4.15825588255401,848,4.15825588255401,848,17.098723023224874,958,17.098723023224874,958
inject,841,0.49083799943392803,1332.3739777966557,30.476586376025875,1498,3.4405582900369973,1949,3.4405582900369973,1949,3.7555120608747687,1948,3.7555120608747687,1948,3.980972702937237,1948,3.980972702937237,1948,4.38964652014697,95,4.38964652014697,95,1.1366979152490713,706,1.1366979152490713,706
inject,787,0.10430317310724013,577.8945884487968,31.3255157663776,2071,3.8414161956403627,2005,3.8414161956403627,2005,3.991622102026776,2005,3.991622102026776,2005,4.156283822898205,1920,4.156283822898205,1920,5.0307581443773755,2005,5.0307581443773755,2005,0.8058989739387623,2380,0.8058989739387623,2380
inject,463,0.11047360459438837,1481.6561782436065,36.57291114093457,1590,3.093087535356006,1583,3.093087535356006,1583,2.7171354032431108,1957,2.7171354032431108,1957,3.5976645537602643,430,3.5976645537602643,430,5.3648628735661905,670,5.3648628735661905,670,37.67395177197068,2214,37.67395177197068,2214
inject,780,0.023610729788262286,421.88000854104814,35.20838653607381,1275,3.08366529629733,1283,3.08366529629733,1283,3.2474738420253364,1857,3.2474738420253364,1857,3.6233456881862414,1402,3.6233456881862414,1402,5.495354491787324,1272,5.495354491787324,1272,32.81447257200937,217,32.81447257200937,217
inject,912,0.1251217221901615,633.9998033689037,34.04943705163397,1163,3.0590842270754766,2133,3.0590842270754766,2133,2.8489805990300994,2091,2.8489805990300994,2091,4.1520774327047425,13,4.1520774327047425,13,4.203582162358834,534,4.203582162358834,534,29.391088158573492,383,29.391088158573492,383
inject,787,0.7786710214458974,1203.4863062990858,36.25176207282861,1500,6.248855692698695,1469,6.248855692698695,1469,7.796930774875218,1470,7.796930774875218,1470,7.565206768618882,1469,7.565206768618882,1469,10.544387743008057,1470,10.544387743008057,1470,1.8235353196748028,1470,1.8235353196748028,1470
inject,1009,0.024961297705803243,343.2923527062532,33.22954377009084,392,3.0425932238198348,489,3.0425932238198348,489,3.266510737651067,575,3.266510737651067,575,4.843688024140245,575,4.843688024140245,575,5.509633244643936,575,5.509633244643936,575,1.053947440878442,1409,1.053947440878442,1409
inject,1174,0.00938919003034544,322.5222476719736,43.973536315595716,895,3.3798138340778277,111,3.3798138340778277,111,3.4421944402303355,743,3.4421944402303355,743,3.9059067449075577,111,3.9059067449075577,111,4.972624862655946,112,4.972624862655946,112,39282415.76729026,1150,39282415.76729026,1150
inject,1045,0.09568589119521254,743.2611522313051,37.38218212104837,1631,3.9195956303408632,360,3.9195956303408632,360,3.1405381915839765,2206,3.1405381915839765,2206,4.604822344709098,361,4.604822344709098,361,5.472024285912634,361,5.472024285912634,361,1.8885425252849681,2052,1.8885425252849681,2052
inject,933,0.33584970576022044,1417.7544287545813,35.44794336078813,1284,3.566197962400043,829,3.566197962400043,829,3.085680072054476,1271,3.085680072054476,1271,3.8294375282360105,464,3.8294375282360105,464,4.515167132159507,829,4.515167132159507,829,1.5138731690921563,706,1.5138731690921563,706
inject,1069,0.11053559388950362,312.29647467671816,39.25201380947419,1738,3.5850083891142996,1204,3.5850083891142996,1204,3.0796831852678017,957,3.0796831852678017,957,3.7258030749629363,1900,3.7258030749629363,1900,3.8257360246212646,1966,3.8257360246212646,1966,18.660878919767327,145,18.660878919767327,145
inject,195,0.2968224382302268,1211.1863289683731,40.091408259236076,1689,3.7334687544299614,1185,3.7334687544299614,1185,4.415434267628174,1879,4.415434267628174,1879,4.505757126181753,1717,4.505757126181753,1717,6.4628029412333845,1181,6.4628029412333845,1181,1.2988370719296376,1145,1.2988370719296376,1145
inject,916,0.10746570154050661,1292.2933253581502,31.547743324721807,872,3.281295497595314,431,3.281295497595314,431,3.1336584720640652,1504,3.1336584720640652,1504,3.77123249830303,1777,3.77123249830303,1777,4.991101663299093,918,4.991101663299093,918,5.281181048037212,1091,5.281181048037212,1091
inject,1207,0.18419108191634626,346.22014789754843,33.6011946909538,1325,4.039734119629394,1561,4.039734119629394,1561,4.672485277155874,1394,4.672485277155874,1394,5.152259562362427,268,5.152259562362427,268,5.2756808689166785,268,5.2756808689166785,268,1.439212943332099,1395,1.439212943332099,1395
inject,1009,0.1534071069838122,1615.7526130799044,42.79309740426332,1338,3.0522116271221655,489,3.0522116271221655,489,3.248044475267765,575,3.248044475267765,575,4.847713838749052,575,4.847713838749052,575,5.553111335464588,575,5.553111335464588,575,1.0536343393595906,1409,1.0536343393595906,1409
inject,1274,0.7701220347033839,1682.309301349109,32.08268762271706,1354,5.027625663020829,1350,5.027625663020829,1350,5.419717635670503,1352,5.419717635670503,1352,5.027625663020829,1350,5.027625663020829,1350,7.224184237701628,1351,7.224184237701628,1351,2.413491486529911,316,2.413491486529911,316
inject,440,0.12441076130613482,1178.6679800717147,35.59466664633129,257,3.424877202798059,1008,3.424877202798059,1008,3.8216592181803204,1007,3.8216592181803204,1007,3.8511116661134297,1900,3.8511116661134297,1900,4.451138480351364,1901,4.451138480351364,1901,6.755344737844069,1009,6.755344737844069,1009
inject,669,0.41638606430834646,809.4332372348713,37.01418084639,1328,3.3129245952037167,1951,3.3129245952037167,1951,2.9926398536688437,1824,2.9926398536688437,1824,3.663136601617088,1811,3.663136601617088,1811,3.8269403203946655,1949,3.8269403203946655,1949,36.40400840444857,100,36.40400840444857,100
inject,1002,0.4428949873738871,678.5953079306298,31.249789276722446,348,3.558241457284711,2237,3.558241457284711,2237,4.072498852993022,955,4.072498852993022,955,4.1317378233979225,1412,4.1317378233979225,1412,4.801392917748032,2225,4.801392917748032,2225,1.4416321039242943,956,1.4416321039242943,956
inject,1078,0.12107193199766908,307.49507274815323,30.493681765790047,702,3.2120544343708723,319,3.2120544343708723,319,3.16164242066697,1994,3.16164242066697,1994,4.007058281716977,1403,4.007058281716977,1403,5.682128653945134,921,5.682128653945134,921,1.5683430247896293,862,1.5683430247896293,862
inject,279,0.13569751117069362,1237.789780563869,35.83277278825224,1438,4.165136178328319,1479,4.165136178328319,1479,3.6629456059502687,1480,3.6629456059502687,1480,4.278978306861083,1479,4.278978306861083,1479,5.339550502400803,1479,5.339550502400803,1479,4.258290029239851,2188,4.258290029239851,2188
inject,1215,0.600127125061265,1174.1116914139825,33.5171414958696,962,3.065852259677495,475,3.065852259677495,475,3.4030825152551754,951,3.4030825152551754,951,3.5250356444442574,344,3.5250356444442574,344,5.368168370628984,2001,5.368168370628984,2001,12.863664526328591,1001,12.863664526328591,1001
inject,134,0.07154110596328989,535.2719210494454,42.12162182055875,278,3.420604881073118,593,3.420604881073118,593,3.519069100135832,1178,3.519069100135832,1178,3.8165768899688564,593,3.8165768899688564,593,4.450144617258049,594,4.450144617258049,594,1.2114605467625594,2130,1.2114605467625594,2130
inject,145,0.06507851697978329,347.15475871007976,33.10887654317148,1295,3.3138718758628642,884,3.3138718758628642,884,3.700587081039222,726,3.700587081039222,726,3.3920069094538174,895,3.3920069094538174,895,4.645037959178473,2018,4.645037959178473,2018,0.7448734079647666,726,0.7448734079647666,726
inject,167,0.43620647783154,1626.8219526046619,40.58681123298445,1121,3.665729694862096,2248,3.665729694862096,2248,3.9780391611993133,1111,3.9780391611993133,1111,4.9678496440368765,2248,4.9678496440368765,2248,5.933809561348785,2250,5.933809561348785,2250,1.2758838986098773,42,1.2758838986098773,42
inject,1093,0.023188607112134663,538.3748132528955,44.535108335263985,749,2.9652872759312245,497,2.9652872759312245,497,3.0112305110602,93,3.0112305110602,93,3.8637588721835705,2329,3.8637588721835705,2329,4.392255572649879,1674,4.392255572649879,1674,5.090769823950683,2340,5.090769823950683,2340
inject,799,0.054487070095083245,1563.0379640643357,41.852367877243324,317,2.5695024993766302,478,2.5695024993766302,478,3.178864199573388,2067,3.178864199573388,2067,3.9490525753069172,1687,3.9490525753069172,1687,4.205225102117554,434,4.205225102117554,434,0.9153514733242911,257,0.9153514733242911,257
inject,117,0.11076855278325415,1433.2025133947516,43.508404440842554,889,3.0852375706435526,2019,3.0852375706435526,2019,3.8939306614793407,738,3.8939306614793407,738,3.8090960495662696,736,3.8090960495662696,736,4.3752056702843305,736,4.3752056702843305,736,1.6215882417142518,736,1.6215882417142518,736
inject,70,0.1074878633637687,1117.1521599024295,40.784262248147506,467,3.828593749447144,885,3.828593749447144,885,3.7947840122378866,887,3.7947840122378866,887,3.9868357808386734,2135,3.9868357808386734,2135,5.396972283174584,1296,5.396972283174584,1296,1.481578296680711,2135,1.481578296680711,2135
inject,204,0.0856472321143118,990.7361664210035,38.841751384416845,1088,3.046363204738733,973,3.046363204738733,973,3.2583142077295992,2209,3.2583142077295992,2209,3.647598447890916,205,3.647598447890916,205,4.169947149577553,205,4.169947149577553,205,1.186685722204115,1013,1.186685722204115,1013
inject,871,0.03694438952878887,1006.6532219402603,41.57037652571798,1970,3.6406701977232974,667,3.6406701977232974,667,3.059117361115365,2040,3.059117361115365,2040,3.993650745871892,667,3.993650745871892,667,4.326110937909595,405,4.326110937909595,405,0.6453460074012561,1702,0.6453460074012561,1702
inject,1228,0.6261133079040279,1820.6345373895726,43.09137885759618,1965,4.735090477247083,1950,4.735090477247083,1950,5.8824450762875395,1950,5.8824450762875395,1950,4.847590104178243,1949,4.847590104178243,1949,6.34514742387117,1950,6.34514742387117,1950,3.4362964641178455,1952,3.4362964641178455,1952
inject,1096,0.3666307867378332,751.4563701903069,39.90744151262301,2091,3.6455562050587336,2287,3.6455562050587336,2287,4.013693184709782,2398,4.013693184709782,2398,3.734248915208981,1155,3.734248915208981,1155,4.4836357812857575,2287,4.4836357812857575,2287,1.7909202754726696,2397,1.7909202754726696,2397
inject,60,0.008890514443352981,1925.7029900309044,43.34536735944593,1209,3.3845110043326003,1006,3.3845110043326003,1006,3.5512789925646238,1007,3.5512789925646238,1007,3.524295790386347,461,3.524295790386347,461,3.6910270903762945,1123,3.6910270903762945,1123,42.53804742024731,2232,42.53804742024731,2232
inject,682,0.43458619239739815,1910.373132689971,39.743205619932674,1888,4.365960846647364,1869,4.365960846647364,1869,5.989729955136696,1871,5.989729955136696,1871,4.718394769254105,1870,4.718394769254105,1870,6.154721865799177,1870,6.154721865799177,1870,1.510159067136974,1716,1.510159067136974,1716
inject,1073,0.1337906386093357,1527.77398185589,35.093350643831045,2141,4.6581348352271466,1028,4.6581348352271466,1028,4.190969078570279,1029,4.190969078570279,1029,4.6581348352271466,1028,4.6581348352271466,1028,5.19407462214708,1028,5.19407462214708,1028,1.1041265873985788,2175,1.1041265873985788,2175
inject,483,0.13565940658462627,851.3811848661992,34.79941535175429,2014,3.0265960886140824,1436,3.0265960886140824,1436,3.1722962033661712,429,3.1722962033661712,429,3.6060063379116567,1003,3.6060063379116567,1003,4.925714788121741,1435,4.925714788121741,1435,23.496415837607447,639,23.496415837607447,639
inject,708,0.17606111939570757,1415.3151856801594,44.52532810335995,342,3.701504556254725,2070,3.701504556254725,2070,4.031702578255047,2070,4.031702578255047,2070,4.373870895445003,2070,4.373870895445003,2070,4.7515820292438855,2069,4.7515820292438855,2069,32699382.97827824,17,32699382.97827824,17
inject,1092,0.047252926679698826,320.6452857247246,32.91223876652271,1885,2.940406936764324,1300,2.940406936764324,1300,3.3924371532143347,708,3.3924371532143347,708,4.240502448640673,570,4.240502448640673,570,4.5970317412117625,570,4.5970317412117625,570,0.8867416521040151,1400,0.8867416521040151,1400
inject,851,0.17452519954850265,995.3547645181384,36.51639662165984,258,3.5171498290888756,658,3.5171498290888756,658,4.531911836571171,657,4.531911836571171,657,4.357743033314655,1619,4.357743033314655,1619,4.487553073219813,1358,4.487553073219813,1358,2.1293798243672946,1619,2.1293798243672946,1619
inject,459,0.023422929120731628,390.0757265828123,44.947557981409865,854,2.8397828922737363,27,2.8397828922737363,27,2.40426229073737,1052,2.40426229073737,1052,3.21761187895743,932,3.21761187895743,932,3.9399397475876428,19,3.9399397475876428,19,1.879481745572573,2321,1.879481745572573,2321
inject,760,0.052685968352345625,629.0087419143366,30.22785515109015,520,3.3289438578525057,1413,3.3289438578525057,1413,4.081226782430691,660,4.081226782430691,660,4.2246129196407205,659,4.2246129196407205,659,4.9268218484526765,2058,4.9268218484526765,2058,2.070337091031028,2313,2.070337091031028,2313
inject,111,0.048196287400763205,1662.884603997716,39.54583444856334,563,3.8729400182971676,736,3.8729400182971676,736,4.997515005332973,736,4.997515005332973,736,4.116750936830943,2048,4.116750936830943,2048,4.996759955326556,2155,4.996759955326556,2155,23.115320039958224,2180,23.115320039958224,2180
inject,425,0.4049431789208138,1667.4616283921816,32.812744723083476,793,4.122319773867181,616,4.122319773867181,616,3.699380061811575,617,3.699380061811575,617,4.349590355389629,616,4.349590355389629,616,5.490849602443074,616,5.490849602443074,616,1.0269437088419455,615,1.0269437088419455,615
inject,40,0.07281974837581828,444.4364469839326,42.96119241721043,1793,3.0067438972144793,1749,3.0067438972144793,1749,3.1104075114483805,2177,3.1104075114483805,2177,3.260001043283064,2179,3.260001043283064,2179,4.188302102658717,1940,4.188302102658717,1940,1.3296110274918826,2179,1.3296110274918826,2179
inject,1174,0.05519240547566617,394.28595813672734,34.80422885264679,1091,3.3783193131202665,111,3.3783193131202665,111,3.4409016671122785,743,3.4409016671122785,743,3.905081752553415,111,3.905081752553415,111,4.9724816058396675,112,4.9724816058396675,112,39282415.76729026,1150,39282415.76729026,1150
inject,1250,0.4478191004047971,1351.3329345914556,42.168579448164735,1297,2.8812902441461126,669,2.8812902441461126,669,3.481454191727929,668,3.481454191727929,668,3.520238509968344,877,3.520238509968344,877,5.214501087917115,673,5.214501087917115,673,43.80983488034333,279,43.80983488034333,279
inject,219,0.14012134004298615,1533.1186865933917,40.315881702695364,812,2.9733331604503133,2160,2.9733331604503133,2160,3.075303105978954,1340,3.075303105978954,1340,3.610829771668208,1430,3.610829771668208,1430,3.714287289481316,1338,3.714287289481316,1338,1.0410885509284171,2344,1.0410885509284171,2344
inject,305,0.820595936135568,1415.7742716222126,30.178280100437775,341,6.483902486548697,310,6.483902486548697,310,6.956969357736527,311,6.956969357736527,311,7.343678696567505,311,7.343678696567505,311,10.24666408643972,311,10.24666408643972,311,2.2887831929265094,312,2.2887831929265094,312
inject,279,0.02471330204288824,419.42850058163333,34.78944736890185,1745,4.183696179062862,1479,4.183696179062862,1479,3.703072696173994,1480,3.703072696173994,1480,4.312227443421919,1479,4.312227443421919,1479,5.352357080295484,1479,5.352357080295484,1479,4.258290029239851,2188,4.258290029239851,2188
inject,893,0.23324746089056714,1867.4148898872959,40.306968121235165,1018,2.6836932191300398,2165,2.6836932191300398,2165,3.5513471812682207,205,3.5513471812682207,205,4.114920735687881,429,4.114920735687881,429,4.095413271848038,433,4.095413271848038,433,1.3113834640173323,2165,1.3113834640173323,2165
inject,618,0.7718806064796293,1953.2357595669373,38.57740522633872,1137,3.28533981769147,1606,3.28533981769147,1606,3.6775870220636406,1290,3.6775870220636406,1290,3.9427749168793156,1073,3.9427749168793156,1073,4.419625744244842,1111,4.419625744244842,1111,31404486.696403988,1049,31404486.696403988,1049
inject,620,0.7467282597596419,1934.897781031471,30.04464205351505,2117,3.749233913287396,2108,3.749233913287396,2108,5.037068698442605,2108,5.037068698442605,2108,4.110940998735197,2107,4.110940998735197,2107,5.040620374750015,1512,5.040620374750015,1512,18.998435343360075,754,18.998435343360075,754
inject,930,0.35543401390485774,656.6973966948659,35.952639772790945,1510,3.097162949146186,1905,3.097162949146186,1905,4.013396743362159,821,4.013396743362159,821,3.7689706195264763,441,3.7689706195264763,441,3.7525050203638672,441,3.7525050203638672,441,1.251433191850128,165,1.251433191850128,165
inject,1224,0.015126605408972371,1854.9137589534037,32.830812129007036,826,3.1289964548502813,365,3.1289964548502813,365,2.71515558409685,1598,2.71515558409685,1598,3.6152843993971118,932,3.6152843993971118,932,5.979948364222007,377,5.979948364222007,377,1.2688665708906497,443,1.2688665708906497,443
inject,255,0.04802735206889719,380.4404986621373,42.57441735383912,2118,2.71301462626919,1320,2.71301462626919,1320,3.1608352975268907,977,3.1608352975268907,977,3.284044471331231,777,3.284044471331231,777,4.540006942688742,1323,4.540006942688742,1323,0.8830760924248087,1294,0.8830760924248087,1294
inject,622,0.25327779620128366,940.7359700600448,37.622699465695675,475,2.8968529143141377,972,2.8968529143141377,972,3.3447662669182825,973,3.3447662669182825,973,3.2885259849086124,2000,3.2885259849086124,2000,5.994548484925092,2013,5.994548484925092,2013,4.738202540776461,970,4.738202540776461,970
inject,49,0.095486663988403,313.7157834555985,44.71834752835426,1973,2.7616410824395428,2114,2.7616410824395428,2114,2.9310795804254477,1214,2.9310795804254477,1214,4.248538200361284,1214,4.248538200361284,1214,4.704334710721211,1214,4.704334710721211,1214,37.26584463504515,550,37.26584463504515,550
inject,348,0.649895024154701,1172.132487487463,30.32321241926035,1680,5.150598406724083,1672,5.150598406724083,1672,6.511848062026088,1671,6.511848062026088,1671,5.212166424954973,1671,5.212166424954973,1671,7.190300921333849,1671,7.190300921333849,1671,1.397182391851254,1670,1.397182391851254,1670
inject,209,0.15499643609562286,1604.6531876706058,43.59353441700844,1121,3.29345374594255,2349,3.29345374594255,2349,3.5369838091631483,1853,3.5369838091631483,1853,3.296909116814679,2349,3.296909116814679,2349,4.574250678999218,2337,4.574250678999218,2337,3.71047921733211,995,3.71047921733211,995
inject,695,0.5173664171495038,1066.1581921561865,36.63167246056116,1398,3.1033751136952445,479,3.1033751136952445,479,3.511852738629796,1389,3.511852738629796,1389,3.923712901728428,2304,3.923712901728428,2304,4.069976599266032,862,4.069976599266032,862,1.3353949273126766,481,1.3353949273126766,481
inject,261,0.12349255335525666,745.9391993075319,31.10589089722412,1024,4.473995890393824,968,4.473995890393824,968,4.41449206132837,1185,4.41449206132837,1185,4.619998602323972,968,4.619998602323972,968,5.208662772944789,970,5.208662772944789,970,1.198922232771857,1182,1.198922232771857,1182
inject,456,0.5787044418305043,1127.9810647765453,42.537700290224905,1845,4.192541373492565,1830,4.192541373492565,1830,6.167086873751526,1831,6.167086873751526,1831,5.217402710511883,1830,5.217402710511883,1830,6.471580068430349,1830,6.471580068430349,1830,0.9742111635206039,1831,0.9742111635206039,1831
inject,997,0.138046778483915,1599.8542219741291,34.92061270113866,1883,3.007248616332894,2348,3.007248616332894,2348,3.492208818423601,2346,3.492208818423601,2346,4.07032600320369,2350,4.07032600320369,2350,5.318460824226313,2350,5.318460824226313,2350,29380644.65569788,1977,29380644.65569788,1977
inject,436,0.5631690690014415,1974.2157668520586,40.5944824931281,1389,3.5508184588366745,1456,3.5508184588366745,1456,3.1177206993688618,543,3.1177206993688618,543,3.9270876755767867,1783,3.9270876755767867,1783,4.963014016095355,1456,4.963014016095355,1456,39.70884338076975,1211,39.70884338076975,1211
inject,798,0.1880047022362864,1094.53834644577,41.18090985820328,1260,2.8160287483358992,2217,2.8160287483358992,2217,3.3942683826400692,826,3.3942683826400692,826,4.003779809813569,455,4.003779809813569,455,3.824725119803372,464,3.824725119803372,464,0.9646313555325479,1223,0.9646313555325479,1223
inject,825,0.14688810793647444,1933.749827920889,42.67832744543074,1698,4.98828318492379,2264,4.98828318492379,2264,5.702835595192191,2265,5.702835595192191,2265,5.344267645951071,2264,5.344267645951071,2264,5.98151634602242,2265,5.98151634602242,2265,1.4372830253277138,1343,1.4372830253277138,1343
inject,1070,0.0466753137564061,493.0221615642214,30.5030293342375,1178,3.535522966365564,442,3.535522966365564,442,3.429756332848985,1028,3.429756332848985,1028,4.1100384663619005,373,4.1100384663619005,373,3.7902138772586094,179,3.7902138772586094,179,1.2275994759890339,2281,1.2275994759890339,2281
inject,1092,0.03238956842623486,357.04400900768184,37.917876674355966,460,2.948143870739088,1300,2.948143870739088,1300,3.399856585555049,708,3.399856585555049,708,4.244329657844639,570,4.244329657844639,570,4.595975723813859,570,4.595975723813859,570,0.8865888929104665,1400,0.8865888929104665,1400
inject,762,0.10703368827945914,540.3637787135231,36.08732316269386,1092,3.3386751828561687,364,3.3386751828561687,364,3.080014619207595,365,3.080014619207595,365,3.550445172488628,1461,3.550445172488628,1461,4.948855281915529,983,4.948855281915529,983,15.893211528875353,1675,15.893211528875353,1675
inject,124,0.7554731468429698,1513.593625861241,32.23246964233212,1883,3.028410128320663,1033,3.028410128320663,1033,4.359559477674794,979,4.359559477674794,979,3.885543690385585,555,3.885543690385585,555,4.007800727139162,104,4.007800727139162,104,37.532927467665644,2104,37.532927467665644,2104
inject,209,0.35447560736393346,688.7068160430377,39.41472228653147,714,3.3155173946502767,2349,3.3155173946502767,2349,3.521266491452131,1853,3.521266491452131,1853,3.3155173946502767,2349,3.3155173946502767,2349,4.625109219933906,2337,4.625109219933906,2337,3.712679292440507,995,3.712679292440507,995
inject,563,0.1274042891431526,678.7147731174159,43.627429148987424,473,3.3656443434355254,905,3.3656443434355254,905,3.8849808772676924,520,3.8849808772676924,520,3.8527986624124706,1241,3.8527986624124706,1241,4.686048728146361,2344,4.686048728146361,2344,1.270050190507684,314,1.270050190507684,314
